id,quantity,length,width,height,weight,fragile,dest_x,dest_y
113,1,24,5,11,10,1,40.0,5.0
114,1,13,8,11,10,1,40.0,5.0
115,1,33,14,17,10,0,40.0,15.0
116,1,21,15,17,10,0,38.0,5.0
117,1,19,7,16,10,0,38.0,5.0
118,1,25,13,16,10,0,38.0,15.0
119,1,31,5,16,10,0,38.0,15.0
120,1,20,7,10,10,1,38.0,15.0
121,1,29,14,17,10,0,35.0,5.0
122,1,31,8,17,10,0,35.0,5.0
123,1,12,11,17,10,0,35.0,5.0
124,1,23,12,8,10,0,50.0,30.0
125,1,17,7,17,10,0,50.0,30.0
126,1,22,14,13,10,1,50.0,30.0
127,1,17,15,18,10,0,50.0,35.0
128,1,35,12,9,10,1,50.0,35.0
129,1,23,12,10,10,1,50.0,35.0
130,1,14,9,14,10,0,50.0,40.0
131,1,30,11,6,10,0,48.0,30.0
132,1,19,6,14,10,0,48.0,30.0
133,1,15,7,7,10,0,48.0,30.0
134,1,23,14,13,10,0,48.0,40.0
135,1,13,13,10,10,0,48.0,40.0
136,1,29,11,17,10,1,48.0,40.0
137,1,21,10,16,10,0,47.0,35.0
138,1,23,13,16,10,1,47.0,40.0
139,1,22,6,12,10,0,45.0,30.0
140,1,36,11,11,10,0,45.0,35.0
141,1,25,10,8,10,0,45.0,35.0
142,1,35,12,8,10,0,95.0,30.0
143,1,21,9,15,10,0,95.0,30.0
144,1,18,15,14,10,0,95.0,35.0
145,1,20,8,13,10,0,95.0,35.0
146,1,32,12,14,10,0,53.0,30.0
147,1,19,7,12,10,1,53.0,30.0
148,1,33,9,17,10,0,92.0,30.0
149,1,23,6,8,10,0,92.0,30.0
150,1,25,8,14,10,1,92.0,30.0
151,1,31,8,10,10,0,53.0,35.0
152,1,28,9,16,10,1,53.0,35.0
153,1,24,13,11,10,0,45.0,65.0
154,1,16,12,17,10,0,90.0,35.0
155,1,14,9,10,10,0,90.0,35.0
156,1,34,14,11,10,0,88.0,30.0
157,1,13,11,16,10,0,88.0,35.0
158,1,17,6,18,10,1,88.0,35.0
159,1,36,14,16,10,0,87.0,30.0
160,1,16,10,13,10,1,87.0,30.0
161,1,27,7,15,10,0,85.0,25.0
162,1,28,10,14,10,0,85.0,35.0
163,1,28,13,11,10,0,75.0,55.0
164,1,17,15,11,10,0,75.0,55.0
165,1,23,14,11,10,0,72.0,55.0
166,1,35,7,16,10,1,72.0,55.0
167,1,16,11,15,10,0,70.0,58.0
168,1,29,8,6,10,0,70.0,58.0
169,1,19,7,9,10,0,70.0,58.0
170,1,24,14,15,10,0,68.0,60.0
171,1,27,6,12,10,1,68.0,60.0
172,1,30,8,14,10,0,66.0,55.0
173,1,22,14,11,10,1,66.0,55.0
174,1,21,9,18,10,0,65.0,55.0
175,1,29,9,7,10,1,65.0,55.0
176,1,36,8,9,10,0,65.0,60.0
177,1,33,9,8,10,0,65.0,60.0
178,1,30,11,18,10,1,65.0,60.0
179,1,31,6,15,10,0,63.0,58.0
180,1,32,6,16,10,0,60.0,55.0
181,1,20,8,17,10,0,60.0,60.0
182,1,35,9,7,10,0,60.0,60.0
183,1,15,12,12,10,0,60.0,60.0
184,1,32,6,12,10,1,67.0,85.0
185,1,21,6,15,10,0,65.0,85.0
186,1,32,9,12,10,1,65.0,85.0
187,1,33,10,13,10,0,65.0,82.0
188,1,28,11,9,10,0,62.0,80.0
189,1,24,12,14,10,0,60.0,80.0
190,1,30,7,17,10,1,60.0,80.0
191,1,17,14,16,10,0,60.0,85.0
192,1,24,12,10,10,0,60.0,85.0
193,1,14,8,18,10,0,58.0,75.0
194,1,16,8,15,10,1,58.0,75.0
195,1,15,6,10,10,0,55.0,80.0
196,1,34,14,10,10,0,55.0,85.0
197,1,32,8,15,10,0,55.0,85.0
198,1,14,9,11,10,1,55.0,85.0
